seed,window_size,send_max_try,request_count,simulation_duration_s,simulator_accuracy,node_count,edge_probability,memory_size,query_time_s,link_rate_pairs_s,link_delay_s,link_buffer,algorithm,congestion_history_weight,smoothing_epsilon,mean_request_throughput_pairs_s,total_edr_pairs_s,completed_pairs,dropped_pairs,in_flight_pairs,request_edrs_pairs_s,edr_cv,topology_signature,request_pairs,mean_signal_gap,mean_abs_signal_gap
101,5,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.180000,440.900000,4409,0,50,67.500000;97.100000;97.100000;81.600000;97.600000,0.135974,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.571131,0.571131
202,5,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,74.940000,374.700000,3747,118,60,24.800000;83.700000;97.600000;84.600000;84.000000,0.341754,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.220111,0.243428
202,5,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,74.380000,371.900000,3719,107,59,31.100000;81.600000;97.600000;70.100000;91.500000,0.316780,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.371230,0.375595
303,5,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.760000,473.800000,4738,0,50,93.600000;97.100000;89.300000;97.100000;96.700000,0.031964,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.651587,0.667460
303,5,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.360000,476.800000,4768,0,50,96.600000;97.100000;89.200000;97.100000;96.800000,0.032360,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.675794,0.675794
101,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,90.340000,451.700000,4517,0,50,84.100000;97.000000;95.900000;77.100000;97.600000,0.091576,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.402189,0.554570
101,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.180000,440.900000,4409,0,50,67.500000;97.100000;97.100000;81.600000;97.600000,0.135974,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.571131,0.571131
202,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,74.760000,373.800000,3738,105,60,24.500000;83.100000;97.600000;84.300000;84.300000,0.343603,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.301284,0.317157
202,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,74.460000,372.300000,3723,80,60,33.000000;79.800000;97.600000;71.100000;90.800000,0.303958,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.438095,0.438095
303,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.760000,473.800000,4738,0,50,93.600000;97.100000;89.300000;97.100000;96.700000,0.031964,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.651587,0.667460
303,5,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.360000,476.800000,4768,0,50,96.600000;97.100000;89.200000;97.100000;96.800000,0.032360,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.675794,0.675794
101,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,90.340000,451.700000,4517,0,50,84.100000;97.000000;95.900000;77.100000;97.600000,0.091576,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.402189,0.554570
101,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.180000,440.900000,4409,0,50,67.500000;97.100000;97.100000;81.600000;97.600000,0.135974,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.571131,0.571131
202,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,73.620000,368.100000,3681,71,60,28.000000;82.000000;97.600000;75.200000;85.300000,0.325169,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.229735,0.277354
202,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,74.920000,374.600000,3746,75,60,34.100000;78.900000;97.600000;71.400000;92.600000,0.299739,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.365801,0.365801
303,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.760000,473.800000,4738,0,50,93.600000;97.100000;89.300000;97.100000;96.700000,0.031964,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.651587,0.667460
303,5,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.360000,476.800000,4768,0,50,96.600000;97.100000;89.200000;97.100000;96.800000,0.032360,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.675794,0.675794
101,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,90.340000,451.700000,4517,0,50,84.100000;97.000000;95.900000;77.100000;97.600000,0.091576,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.402189,0.554570
101,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,88.180000,440.900000,4409,0,50,67.500000;97.100000;97.100000;81.600000;97.600000,0.135974,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.571131,0.571131
202,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,73.800000,369.000000,3690,44,59,28.200000;81.700000;97.600000;77.900000;83.600000,0.321858,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.309977,0.324629
202,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,74.860000,374.300000,3743,42,60,34.700000;79.100000;97.600000;69.300000;93.600000,0.300488,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.390909,0.390909
303,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.760000,473.800000,4738,0,50,93.600000;97.100000;89.300000;97.100000;96.700000,0.031964,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.651587,0.667460
303,5,10,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.360000,476.800000,4768,0,50,96.600000;97.100000;89.200000;97.100000;96.800000,0.032360,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.675794,0.675794
101,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,81.560000,407.800000,4078,2968,58,96.900000;82.600000;97.100000;14.100000;117.100000,0.434937,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.520476,0.520476
101,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,81.560000,407.800000,4078,2968,58,96.900000;82.600000;97.100000;14.100000;117.100000,0.434937,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.520476,0.520476
202,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,69.160000,345.800000,3458,3985,67,3.900000;94.900000;117.100000;38.400000;91.500000,0.601925,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.488889,0.488889
202,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,69.160000,345.800000,3458,3985,67,3.900000;94.900000;117.100000;38.400000;91.500000,0.601925,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.488889,0.488889
303,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.000000,475.000000,4750,1730,55,91.100000;97.100000;76.300000;97.100000;113.400000,0.125637,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.608095,0.608095
303,6,1,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,95.000000,475.000000,4750,1730,55,91.100000;97.100000;76.300000;97.100000;113.400000,0.125637,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.608095,0.608095
101,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,96.940000,484.700000,4847,473,58,80.800000;106.900000;96.300000;83.600000;117.100000,0.141779,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.268481,0.366893
101,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,100.240000,501.200000,5012,333,57,72.200000;116.400000;103.700000;91.800000;117.100000,0.167814,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.454244,0.454244
202,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,77.480000,387.400000,3874,1025,69,27.500000;82.300000;117.100000;77.600000;82.900000,0.370504,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.253896,0.331818
202,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,83.340000,416.700000,4167,627,72,43.200000;85.100000;117.100000;84.200000;87.100000,0.282369,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.367553,0.367553
303,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,93.820000,469.100000,4691,462,60,98.800000;97.100000;67.300000;97.000000;108.900000,0.148947,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.389796,0.389796
303,6,2,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,97.500000,487.500000,4875,126,59,115.800000;90.700000;63.800000;103.300000;113.900000,0.195649,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.320879,0.320879
101,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.580000,472.900000,4729,374,59,81.900000;98.600000;95.400000;79.900000;117.100000,0.141874,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.350794,0.441497
101,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.180000,495.900000,4959,116,60,63.800000;116.400000;106.400000;92.200000;117.100000,0.200148,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.440043,0.440043
202,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,75.880000,379.400000,3794,660,70,18.300000;87.500000;117.100000;73.000000;83.500000,0.425651,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.229426,0.315641
202,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,79.080000,395.400000,3954,485,71,28.600000;89.600000;117.100000;74.200000;85.900000,0.365396,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.334727,0.334727
303,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.980000,474.900000,4749,295,59,95.600000;97.100000;73.300000;97.100000;111.800000,0.130001,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.339229,0.402721
303,6,3,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.360000,496.800000,4968,118,60,115.800000;97.100000;69.100000;103.500000;111.300000,0.165421,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.351984,0.351984
101,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.980000,474.900000,4749,256,60,82.700000;98.600000;95.400000;81.100000;117.100000,0.136954,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.204989,0.375057
101,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,98.520000,492.600000,4926,91,60,64.300000;116.400000;104.500000;90.300000;117.100000,0.199897,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.449567,0.449567
202,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,78.440000,392.200000,3922,422,71,27.300000;83.000000;117.100000;80.600000;84.200000,0.368103,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.210745,0.244933
202,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,80.860000,404.300000,4043,273,71,39.000000;84.700000;117.100000;77.500000;86.000000,0.308832,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.267596,0.267596
303,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.960000,474.800000,4748,250,60,93.600000;97.100000;77.200000;97.100000;109.800000,0.110111,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.353133,0.433333
303,6,4,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,100.360000,501.800000,5018,82,60,115.800000;97.100000;76.900000;102.200000;109.800000,0.133079,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.345714,0.345714
101,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.360000,471.800000,4718,170,60,83.200000;99.900000;90.700000;80.900000;117.100000,0.139545,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.289796,0.423583
101,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.020000,495.100000,4951,73,60,66.100000;116.400000;103.100000;92.400000;117.100000,0.190180,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.448485,0.448485
202,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,79.240000,396.200000,3962,309,72,27.100000;82.700000;117.100000;82.400000;86.900000,0.367176,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.241026,0.334799
202,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,81.320000,406.600000,4066,214,71,37.000000;83.100000;117.100000;80.000000;89.400000,0.316619,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.291870,0.291870
303,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.140000,470.700000,4707,212,59,89.100000;97.100000;77.700000;97.100000;109.700000,0.111946,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.317143,0.402857
303,6,5,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.860000,499.300000,4993,63,60,115.800000;97.100000;74.700000;101.400000;110.300000,0.142050,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.331393,0.331393
101,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.060000,475.300000,4753,154,60,83.300000;98.200000;95.400000;81.300000;117.100000,0.134994,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.175737,0.346259
101,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,98.080000,490.400000,4904,57,60,63.800000;116.400000;102.400000;90.700000;117.100000,0.201124,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.485065,0.485065
202,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,79.560000,397.800000,3978,264,71,26.900000;81.600000;117.100000;85.300000;86.900000,0.367454,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.198246,0.248872
202,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,80.340000,401.700000,4017,179,72,35.100000;83.300000;117.100000;77.300000;88.900000,0.328812,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.259410,0.261905
303,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.260000,471.300000,4713,181,58,89.500000;97.100000;76.400000;97.100000;111.200000,0.120470,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.365909,0.466749
303,6,6,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.920000,499.600000,4996,51,60,115.800000;97.100000;75.400000;100.500000;110.800000,0.140117,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.331393,0.331393
101,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.140000,475.700000,4757,135,59,83.900000;98.600000;94.300000;81.800000;117.100000,0.132887,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.199248,0.457895
101,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,97.880000,489.400000,4894,53,60,64.400000;116.400000;101.500000;90.000000;117.100000,0.199603,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.448701,0.448701
202,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,80.320000,401.600000,4016,170,71,29.700000;81.100000;117.100000;83.600000;90.100000,0.353119,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.240293,0.269597
202,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,80.560000,402.800000,4028,135,71,37.500000;81.200000;117.100000;77.600000;89.400000,0.317768,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.284807,0.284807
303,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.040000,475.200000,4752,155,60,93.500000;97.100000;77.300000;97.100000;110.200000,0.110894,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.429932,0.538776
303,6,7,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,100.000000,500.000000,5000,44,60,115.800000;97.100000;75.400000;100.400000;111.300000,0.140788,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.336813,0.336813
101,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.380000,471.900000,4719,114,60,83.300000;97.700000;93.800000;80.000000;117.100000,0.138724,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.215646,0.432426
101,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,98.060000,490.300000,4903,43,60,65.900000;116.400000;101.000000;89.900000;117.100000,0.193940,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.434848,0.467749
202,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,78.500000,392.500000,3925,136,72,31.400000;80.500000;117.100000;77.800000;85.700000,0.349551,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.272690,0.306878
202,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,80.840000,404.200000,4042,79,72,41.100000;79.200000;117.100000;76.800000;90.000000,0.302852,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.267544,0.267544
303,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.580000,472.900000,4729,137,60,91.300000;97.100000;78.000000;97.100000;109.400000,0.107616,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.383754,0.484594
303,6,8,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.720000,498.600000,4986,40,60,115.800000;97.100000;75.700000;99.500000;110.500000,0.138855,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.321429,0.321429
101,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,95.220000,476.100000,4761,89,60,84.500000;98.900000;93.100000;82.500000;117.100000,0.130621,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.316964,0.527679
101,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,98.800000,494.000000,4940,40,60,69.000000;116.400000;100.600000;90.900000;117.100000,0.180964,7e7b3091ef99,n34->n24;n7->n41;n33->n12;n45->n24;n37->n18,0.444156,0.444156
202,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,79.000000,395.000000,3950,146,70,23.900000;83.500000;117.100000;83.200000;87.300000,0.383709,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.209656,0.262566
202,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,79.980000,399.900000,3999,102,72,34.100000;81.000000;117.100000;77.200000;90.500000,0.335602,8811bf5b22ad,n42->n6;n7->n50;n18->n10;n47->n46;n6->n11,0.248780,0.248780
303,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,historical_only,1.000000,0.500000,94.420000,472.100000,4721,120,60,90.400000;97.100000;77.300000;97.100000;110.200000,0.113341,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.383754,0.484594
303,6,9,5,10.000000,1000,50,0.100000,10,0.050000,1000.000000,0.001000,1,real_time_memory_aware,0.500000,0.500000,99.680000,498.400000,4984,40,60,115.800000;97.100000;76.300000;99.100000;110.100000,0.136233,9ada2f3a47de,n42->n14;n39->n1;n37->n28;n24->n31;n36->n28,0.326476,0.326476
